time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
6.8803344,-1.0,-4.2137566,0.089179,0.5438411,-1.0,-3.0971625,0.0012494943,-0.28035572
6.9158163,-1.0,-2.0646029,-0.10293039,0.54289865,-1.0,-1.1948344,0.0003084217,-0.2802615
6.9508386,1.0,16.15423,-0.15616377,0.5375579,1.0,0.5062312,-0.00014664115,-0.27997875
6.9858685,1.0,2.5979402,-0.035378564,0.5343535,1.0,3.649231,0.0040754075,-0.27997875
7.021743,-1.0,-18.802237,-0.041842327,0.534165,-1.0,-7.149116,-0.023133766,-0.2801358
7.056774,-1.0,-12.121987,-0.18000808,0.53058356,-1.0,-1.2623154,0.00033181236,-0.2803243
7.091797,1.0,17.33548,-0.21186915,0.52307516,1.0,14.096849,0.017431566,-0.28035572
7.1276684,-1.0,-19.3419,-0.21296023,0.5161951,-1.0,0.681478,-0.0077637737,-0.28041857
7.1626916,1.0,-1.8904747,-0.26112783,0.50802696,1.0,3.0103052,-0.0013439895,-0.2805128
7.1977086,-1.0,-0.67979527,-0.18741468,0.50080127,-1.0,-4.671911,0.0064057647,-0.2806699
7.232732,1.0,-4.083701,-0.26571906,0.4925075,1.0,0.39870596,-0.00010926562,-0.28060704
7.2677493,-1.0,-2.395774,-0.20454074,0.48521897,-1.0,0.95979697,-0.00017324109,-0.28073272
7.3032165,1.0,3.8055155,-0.2380555,0.47670528,1.0,-0.65650344,0.000114014525,-0.2807013
7.338246,-1.0,11.09721,-0.1902878,0.46929112,-1.0,0.64224946,-0.00010608713,-0.28082696
7.3732667,-1.0,-11.692187,-0.34646928,0.45948935,-1.0,-2.5300713,0.00079911953,-0.2806699
7.40928,-1.0,-8.001259,-0.49954084,0.4438442,-1.0,17.623161,0.027118849,-0.28073272
7.444319,1.0,-6.8281827,-0.54923123,0.42499465,1.0,-0.3320745,4.5550867e-05,-0.28041857
7.4793572,1.0,13.861617,-0.38979468,0.40881544,1.0,5.298016,-0.00584218,-0.28038713
7.514462,-1.0,16.521494,-0.30963606,0.3966889,-1.0,-12.62762,-0.01725506,-0.28041857
7.549484,1.0,-5.9344697,-0.38241708,0.38380837,1.0,-1.7582773,0.0027230633,-0.28060704
7.584508,-1.0,9.206583,-0.2988477,0.37231013,-1.0,12.085308,0.014945316,-0.28060704
7.6195364,1.0,19.56905,-0.34398448,0.36015218,1.0,-6.639443,-0.021302402,-0.2806699
7.654599,1.0,8.829733,-0.18299271,0.35082164,1.0,3.7058425,-0.008576663,-0.2807013
7.689621,-1.0,-11.014684,-0.12390629,0.34585795,-1.0,8.101111,0.019947218,-0.2808898
7.7246585,-1.0,-4.932257,-0.2548756,0.33894643,-1.0,0.19501129,-3.0298474e-05,-0.2808898
7.7597284,-1.0,-11.75785,-0.4083035,0.3270398,-1.0,0.90945494,0.017606495,-0.28082696
7.7947454,1.0,7.63889,-0.45301342,0.3116774,1.0,3.517341,-0.002182138,-0.28057563
7.829766,1.0,-5.422603,-0.3104658,0.29911104,1.0,1.6086551,-0.0005502234,-0.28035572
7.8652744,-1.0,-9.674146,-0.21791975,0.29081723,-1.0,-21.111883,-0.02045477,-0.2805128
7.900646,-1.0,0.8271051,-0.32157797,0.28060704,-1.0,10.227286,0.01933972,-0.2805128
7.9356637,-1.0,-6.790986,-0.4894967,0.26540175,-1.0,-2.4798555,0.0075395196,-0.2804814
7.9706874,-1.0,1.9385934,-0.6329889,0.2453898,-1.0,-0.005591282,5.0571583e-07,-0.2803243
8.005713,-1.0,4.4493985,-0.77252346,0.22035131,-1.0,2.2311347,-0.0008746799,-0.2802929
8.04213,1.0,13.253369,-0.82808703,0.1905376,1.0,2.4905605,-0.006549738,-0.2801358
8.077173,-1.0,-12.472097,-0.7732737,0.1631115,-1.0,2.7958941,-0.00080670055,-0.28019866
8.112198,-1.0,1.4090142,-0.8828435,0.13408318,-1.0,-0.0016670199,1.3405628e-07,-0.2802929
8.147218,1.0,24.170013,-0.9275359,0.10172477,1.0,1.5650777,-0.008063355,-0.2802929
8.18293,-1.0,3.243859,-0.84296805,0.07008893,-1.0,0.8993066,-0.00016944107,-0.28041857
8.217949,1.0,28.903082,-0.87272197,0.03917566,1.0,-15.294557,-0.03598469,-0.28045
8.252971,1.0,-14.375356,-0.77170587,0.010618583,1.0,6.473144,-0.0058467486,-0.2805128
8.288176,-1.0,-5.261223,-0.66069305,-0.013446016,-1.0,0.597066,0.0074775266,-0.28079554
8.323194,1.0,11.331255,-0.67409855,-0.036976546,1.0,-7.9178357,-0.012225794,-0.28073272
8.358211,1.0,-17.60176,-0.54992926,-0.05808805,1.0,-2.4820414,-0.01956479,-0.2808898
8.393236,-1.0,-6.284601,-0.4384608,-0.07426725,-1.0,7.1140594,0.0063016578,-0.28104687
8.428253,1.0,-0.7222924,-0.45727482,-0.089912385,1.0,-6.025117,0.0029468136,-0.2808584
8.463287,-1.0,-4.8447223,-0.40766275,-0.10467787,-1.0,5.8628044,-0.002944769,-0.28101546
8.498318,1.0,24.878977,-0.39251825,-0.118752204,1.0,-26.146193,-0.016204337,-0.28079554
8.533678,-1.0,13.120445,-0.3690837,-0.13213539,-1.0,5.313425,-0.0030073926,-0.28076413
8.568702,-1.0,14.457423,-0.46101964,-0.1463668,-1.0,-4.170992,0.0033496127,-0.2806699
8.603774,1.0,-8.711282,-0.49949035,-0.16370839,1.0,-9.11932,0.006203644,-0.2802615
8.63879,1.0,-6.3176675,-0.37392682,-0.17866237,1.0,-2.0557215,-0.012236598,-0.2802929
8.67382,-1.0,22.249718,-0.24465029,-0.18890397,-1.0,8.516857,-0.00687724,-0.28038713
8.709434,1.0,-20.794786,-0.27916706,-0.19873714,1.0,-5.3967185,0.0122013,-0.28023008
8.744462,-1.0,9.53644,-0.21480511,-0.20753361,-1.0,-0.2991455,-0.019656887,-0.2805128
8.77948,-1.0,3.4178903,-0.31603393,-0.21695839,-1.0,0.0858682,-1.1709237e-05,-0.28057563
8.814731,1.0,-30.065256,-0.38445288,-0.22965042,1.0,3.1608703,0.02586378,-0.28023008
8.850331,1.0,-10.56315,-0.25011137,-0.24014334,1.0,-3.2944262,-0.01360528,-0.28035572
8.885367,1.0,3.9959273,-0.03441606,-0.24413316,1.0,0.37273198,-6.145632e-05,-0.28041857
8.920407,1.0,16.936663,0.14897476,-0.24215396,1.0,0.07558373,-9.880262e-06,-0.28057563
8.955908,1.0,13.763978,0.31503615,-0.23401724,1.0,4.1060586,-0.0022988927,-0.28079554
8.990966,1.0,15.119024,0.49183503,-0.22016281,1.0,1.2042241,-0.00030520713,-0.28101546
