time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
1.5548424,1.0,80.091965,-0.0022112364,0.07835132,1.0,60.627365,-0.0013267419,-18.531565
1.5648638,-1.0,5882.348,-0.26578274,0.07404734,-1.0,5040.6465,-0.15946965,-18.53323
1.574884,1.0,-133.51453,0.0015981776,0.07184822,1.0,36.339695,0.06375873,-18.52836
1.5848985,1.0,21.865799,-0.00041078284,0.06839247,1.0,15.455234,-0.00024646972,-18.53015
1.5949062,1.0,384.69104,0.059725612,0.0650938,1.0,658.3844,0.035835367,-18.529867
1.6049285,1.0,257.53287,-0.008529101,0.061826542,1.0,203.02046,-0.0051174606,-18.530968
1.6149398,-1.0,786.70044,0.0016118196,0.05793097,-1.0,337.30682,-0.06183587,-18.532412
1.6249521,1.0,4192.725,-0.26599804,0.054192472,1.0,3344.6338,-0.22240241,-18.531721
1.6349678,-1.0,600.1215,0.0044205603,0.049637165,-1.0,334.9412,0.0026523364,-18.537031
1.644987,-1.0,480.57333,0.05640074,0.04627566,-1.0,609.1786,-0.028954988,-18.536057
1.655217,1.0,-48.090683,-0.06395333,0.042851325,1.0,-348.7885,-0.1011781,-18.537785
1.6652333,-1.0,0.5161477,-0.10593478,0.03832743,-1.0,-206.3334,-0.18915801,-18.542057
1.675243,1.0,76.78031,-0.0011437461,0.035374332,1.0,52.57158,-0.00068624766,-18.540422
1.6852562,-1.0,9081.424,-0.52508086,0.030756192,-1.0,8099.714,-0.37784898,-18.544916
1.6952767,-1.0,491.34427,-0.019354269,0.02777168,-1.0,404.84592,-0.0116125615,-18.542843
1.7052907,-1.0,196.15318,-0.007823698,0.025007078,-1.0,162.1796,-0.0046942187,-18.543156
1.7153027,-1.0,171.65073,-0.034130476,0.021928316,-1.0,-260.9539,-0.020478286,-18.542088
1.7253134,1.0,-171.96555,0.012665797,0.01935221,1.0,-175.19835,0.007599478,-18.540455
1.7353246,1.0,54.050537,-0.011513812,0.016336283,1.0,97.88988,-0.006908287,-18.540455
1.7453421,-1.0,4155.994,-0.23798579,0.012754866,-1.0,3163.3079,-0.20559758,-18.538979
1.7553599,1.0,-595.40314,0.015999138,0.011089822,1.0,-448.21646,0.009599483,-18.533825
1.7653899,1.0,280.77902,-0.024847949,0.008042477,1.0,435.33133,0.04789796,-18.535082
1.7754055,1.0,-5.6547017,0.0398318,0.004680973,1.0,202.54118,-0.038896352,-18.535114
1.785416,-1.0,61.632217,-0.0990926,0.0018221238,-1.0,-166.8415,-0.059455562,-18.536497
