time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
4.9823394,-1.0,5.252716,0.01440902,-0.058182295,-1.0,31.47099,3.5078723,7.4702363
5.017381,-1.0,18.61205,0.026841128,-0.058056634,-1.0,-6.6786356,2.9799676,7.5825167
5.0527415,-1.0,0.24548133,-4.0216753e-05,-0.057962384,-1.0,-6.0106087,2.452026,7.6774554
5.087773,-1.0,-4.4196115,0.0021771567,-0.057805303,-1.0,-0.5920424,1.9313898,7.7530737
5.122826,-1.0,-2.270054e-12,6.2349506e-17,-0.057773888,-1.0,-23.49093,1.3873887,7.810565
5.157869,1.0,-16.346323,0.017409516,-0.05752256,1.0,-5.6003323,1.4578114,7.861647
5.1929145,1.0,-0.29575577,0.00018132693,-0.057742473,1.0,-6.9360037,1.8975081,7.9209604
5.2279572,1.0,3.286909,-0.0066837748,-0.057868138,1.0,-4.799298,2.393278,7.997238
5.26358,1.0,4.96372,-0.0051538004,-0.058025215,1.0,1.369402,2.8913858,8.092365
5.2986226,-1.0,15.091771,-0.01193295,-0.05837079,-1.0,8.444545,2.8440917,8.191577
5.333667,-1.0,6.797308,-0.005853178,-0.058402207,-1.0,-2.8608546,2.3490508,8.281804
5.369116,-1.0,1.0348533,-0.00026759267,-0.058402207,-1.0,-11.298579,1.8224939,8.355097
5.404153,-1.0,-2.4697526e-06,1.2209386e-10,-0.058465037,-1.0,6.553181,1.319844,8.409384
5.439204,-1.0,-0.061240114,7.7127825e-06,-0.058433622,-1.0,-21.93706,0.7765433,8.445512
5.4746447,-1.0,-0.7525716,0.00017485316,-0.058402207,-1.0,-14.67796,0.25755906,8.463576
5.509687,-1.0,-3.8755942e-08,1.5476396e-12,-0.05837079,-1.0,-6.5737853,-0.25341466,8.463419
5.54472,1.0,-3.4799848,0.029269094,-0.05815088,1.0,-14.496105,-0.1639138,8.456947
5.579755,-1.0,7.2377367,-0.009955566,-0.058402207,-1.0,-2.9148598,-0.27391914,8.447303
5.6150923,-1.0,-0.037139688,4.2221614e-06,-0.05830796,-1.0,-2.207287,-0.7267472,8.429396
5.650142,1.0,-0.57179344,0.029542131,-0.05808805,1.0,-15.669192,-0.66938555,8.4055195
5.685185,1.0,11.318989,0.018175311,-0.05815088,1.0,18.060747,-0.17052847,8.3898115
5.72045,-1.0,-13.017891,-0.040121783,-0.058465037,-1.0,21.069187,-0.24757478,8.380387
5.7555046,1.0,1.7398285,0.03305698,-0.058182295,1.0,4.7087226,-0.13562237,8.374543
5.7905507,1.0,0.034670573,-4.0124055e-06,-0.05830796,1.0,27.514957,0.34763452,8.377057
5.8259144,-1.0,-16.228254,-0.044763997,-0.058590703,-1.0,16.972204,0.265561,8.386293
5.8609624,1.0,5.186392,0.044849563,-0.05837079,1.0,2.1808,0.34435153,8.3982
5.8960104,1.0,0.010393149,-1.1098199e-06,-0.058465037,1.0,-1.2925104,0.78147143,8.417834
5.9315333,1.0,-0.3283812,9.027294e-05,-0.058559287,1.0,6.4880857,1.2847142,8.45478
5.9665766,-1.0,-15.530294,-0.036495697,-0.058810614,-1.0,4.5779266,1.1839075,8.498039
6.0016522,1.0,10.354124,0.029321104,-0.058622118,1.0,6.567707,1.3225392,8.544064
6.037318,-1.0,3.526966,-0.022492977,-0.058810614,-1.0,-11.071845,1.1641049,8.588046
6.0723476,-1.0,-0.046540976,5.2635537e-06,-0.058747783,-1.0,-18.5598,0.72455,8.622666
6.107396,-1.0,-0.03231449,3.6721804e-06,-0.058684953,-1.0,-34.15243,0.20169233,8.639474
6.142431,1.0,2.9292486,0.03889733,-0.058465037,1.0,8.182033,0.30730528,8.648521
6.177468,-1.0,-8.386541,-0.016446134,-0.058559287,-1.0,-9.339138,0.15564907,8.654553
6.212509,1.0,3.1771615,0.024072858,-0.05837079,1.0,-0.56737405,0.26817405,8.66269
6.247546,-1.0,0.5557829,-0.013954702,-0.058433622,-1.0,-5.272682,0.14007677,8.668471
6.2825885,-1.0,-0.3431259,5.5585617e-05,-0.05830796,-1.0,-26.55582,-0.29326746,8.666554
6.317626,1.0,5.3159537,0.0154744005,-0.058182295,1.0,29.36613,-0.2109755,8.657036
6.3527513,1.0,-2.9337428,0.0037461799,-0.058182295,1.0,31.337835,0.23533578,8.655087
6.3878007,1.0,0.22962897,-3.67047e-05,-0.05821371,1.0,40.140903,0.6938644,8.670167
6.4228306,-1.0,-13.287131,-0.0215136,-0.058339376,-1.0,2.3698082,0.60427135,8.693069
6.45788,1.0,2.5676968,0.007297228,-0.05830796,1.0,17.571306,0.71872705,8.718171
6.4932694,1.0,1.5149645,-0.00040764268,-0.058402207,1.0,24.609482,1.1822332,8.751126
6.528306,1.0,1.0622457,-0.00025070822,-0.058527872,1.0,39.73397,1.6756394,8.800481
6.563352,-1.0,0.9745979,-0.0035774342,-0.058684953,-1.0,-36.349228,1.5319872,8.857626
6.598535,-1.0,1.466856,-0.0062205857,-0.058716368,-1.0,-38.240433,1.1193169,8.907327
6.6335683,-1.0,-0.27471268,4.5201003e-05,-0.058684953,-1.0,-49.60612,0.6318481,8.938962
6.6686087,-1.0,-2.0303028,0.0006685308,-0.058653533,-1.0,-34.38765,0.14184527,8.952157
6.7040205,1.0,17.302277,0.029163428,-0.058465037,1.0,29.774673,0.17128411,8.95668
6.7390375,-1.0,-0.33577782,-0.0007221217,-0.058433622,-1.0,-31.088385,0.057572793,8.958911
6.7740617,-1.0,-4.7851915,0.0028964418,-0.05830796,-1.0,-15.309637,-0.35081792,8.953791
6.8090906,-1.0,-0.44248503,8.205722e-05,-0.058245126,-1.0,-26.777697,-0.8522507,8.931454
6.8441195,1.0,13.985311,0.018773353,-0.05808805,1.0,46.0841,-0.8331315,8.900666
6.8791366,-1.0,10.804983,0.016023377,-0.058056634,-1.0,-15.159715,-0.9540745,8.868433
6.914163,-1.0,-3.0288124,-0.0071813897,-0.058056634,-1.0,-3.2052133,-1.3486344,8.829509
6.9492097,-1.0,-0.01463449,1.4918688e-06,-0.0579938,-1.0,-9.874922,-1.8604742,8.773463
6.984265,-1.0,-4.5318205e-10,1.499904e-14,-0.057962384,-1.0,-19.877075,-2.3118303,8.700358
7.0192933,-1.0,-7.0984043e-12,2.027811e-16,-0.05793097,-1.0,-25.882969,-2.820702,8.610226
7.054727,-1.0,1.891462e-12,-5.2070603e-17,-0.057962384,-1.0,38.828197,-3.3526154,8.501746
7.089783,1.0,5.415227,-0.0025237424,-0.057899553,1.0,43.428207,-3.273019,8.386199
7.12482,1.0,3.9419396,-0.0016513616,-0.05793097,1.0,23.294476,-2.870981,8.277908
7.159862,-1.0,0.62475127,-0.000105152525,-0.05821371,-1.0,-32.146416,-2.8444178,8.178634
7.1960907,1.0,22.441116,0.012148515,-0.058182295,1.0,50.743946,-2.7684424,8.0787
7.231136,-1.0,-7.2700677,-0.017516052,-0.058402207,-1.0,-35.761414,-2.797846,7.9807763
7.266165,1.0,2.858431,-0.0018665127,-0.058433622,1.0,32.843277,-2.7181873,7.885366
7.3012223,1.0,3.522767,-0.0011896009,-0.058590703,1.0,15.766689,-2.265429,7.7972445
7.3362556,-1.0,-4.309534,0.0023302913,-0.058747783,-1.0,-43.18404,-2.1961844,7.718736
7.3713107,1.0,6.733369,-0.0079652285,-0.058747783,1.0,3.862676,-2.1955667,7.6426783
7.4063478,1.0,2.740484,-0.0011254285,-0.05884203,1.0,23.918425,-1.7078015,7.5739403
7.441471,-1.0,-7.755585,0.007913722,-0.05893628,-1.0,-18.124561,-1.6053236,7.5150666
7.4765015,-1.0,-1.9234715,0.0006072409,-0.05893628,-1.0,-23.070005,-2.0363135,7.4509153
7.5115185,1.0,6.2796674,-0.017061256,-0.058904864,1.0,40.022915,-2.086875,7.37825
7.5468016,1.0,0.80706966,-0.00018110016,-0.058810614,1.0,37.579746,-1.6442996,7.311868
7.5818267,1.0,0.60621184,-0.00012980949,-0.0587792,1.0,25.222998,-1.1604375,7.263928
7.6168485,-1.0,-7.727071,0.009725841,-0.05884203,-1.0,-26.309978,-1.0462886,7.226354
7.651867,-1.0,2.3446438,0.012572306,-0.05884203,-1.0,-45.963963,-1.4638041,7.182843
7.686914,1.0,-5.214376,-0.027913656,-0.058747783,1.0,19.427376,-1.5364956,7.1307554
7.721943,1.0,2.9136038,-0.0010616126,-0.058684953,1.0,-10.313096,-1.1292555,7.084637
7.756971,1.0,4.2221065,-0.0036651874,-0.058684953,1.0,7.9256682,-0.6136169,7.0559545
7.791996,1.0,0.00024002192,-1.8796047e-08,-0.058684953,1.0,6.023324,-0.116528645,7.04521
7.8270283,-1.0,0.4505787,0.017370569,-0.0587792,-1.0,-35.726273,0.039347205,7.044519
7.862062,1.0,-7.49738,-0.014538835,-0.0587792,1.0,-18.61146,-0.020226553,7.04587
7.8970995,-1.0,-2.498564,0.011058159,-0.058810614,-1.0,-17.350111,0.11132792,7.0456815
7.9325933,-1.0,-2.4828215,0.00085385586,-0.058810614,-1.0,-14.987024,-0.33482623,7.039461
